Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes 
2018-02-25 22:26:38;2018-02-26 06:25:27;85%;71%;Good;0;4221;Normal;101.7;San Jose;48.0;28729.9;25473.8;574.6;2018-02-26 06:10:00;2018-02-26 06:25:00;true;438.0;44.4;Cloudy;Played soccer
2018-02-27 23:44:21;2018-02-28 07:48:22;72%;78%;Good;0;7548;No alarm;101.3;San Jose;72.5;29040.5;25458.9;580.8;;;true;256.0;32.0;No weather;2 or more coffee cups of caffeine :Drank more than 1 alc beverage 
2018-02-28 22:53:58;2018-03-01 06:20:00;79%;79%;OK;0;2065;Normal;101.2;San Jose;47.9;26763.0;25603.2;535.3;2018-03-01 06:10:00;2018-03-01 06:25:00;true;114.0;47.8;Rain;Very chill day
2018-03-01 23:37:58;2018-03-02 01:25:58;0%;67%;;0;2986;Normal;100.5;San Jose;0.0;0.0;6351.2;129.6;2018-03-02 06:10:00;2018-03-02 06:25:00;false;0.0;32.0;No weather;2 or more coffee cups of caffeine :Drank more than 1 alc beverage 
2018-03-04 23:42:32;2018-03-05 06:20:59;75%;58%;OK;0;0;Normal;102.0;San Jose;37.6;23906.9;22950.6;956.3;2018-03-05 06:05:00;2018-03-05 06:20:00;true;0.0;35.6;Sunny;
2018-03-05 22:56:37;2018-03-06 06:33:50;74%;92%;OK;0;0;Normal;101.5;San Jose;61.9;27432.9;24598.1;548.7;2018-03-06 06:10:00;2018-03-06 06:25:00;true;0.0;38.5;Partly cloudy;
2018-03-06 23:03:08;2018-03-07 06:34:59;72%;95%;OK;0;4120;Normal;101.1;San Jose;64.1;27110.8;23857.5;542.2;2018-03-07 06:10:00;2018-03-07 06:25:00;true;0.0;49.1;Cloudy;Ate late:Long day at work. No free time.:Worked out at gym
2018-03-07 23:25:47;2018-03-08 07:50:43;81%;92%;Good;0;5120;Normal;101.1;San Jose;62.6;30296.2;28276.4;2019.7;2018-03-08 07:45:00;2018-03-08 08:00:00;true;0.0;55.6;Cloudy;Long day at work. No free time.:Smoked weed:Up on computer before sleep
2018-03-09 02:54:06;2018-03-09 06:40:22;41%;82%;Bad;0;3881;Normal;101.0;San Jose;44.4;13575.8;10951.2;1900.6;2018-03-09 06:10:00;2018-03-09 06:25:00;true;0.0;50.0;Partly cloudy;
2018-03-11 23:27:53;2018-03-12 06:25:26;71%;61%;OK;0;2312;Normal;101.2;San Jose;54.0;25052.4;21461.6;1336.1;2018-03-12 06:10:00;2018-03-12 06:25:00;true;765.0;48.9;Fair;Played soccer:Smoked weed:Up on computer before sleep
2018-03-12 23:10:11;2018-03-13 06:43:53;67%;92%;Bad;0;4710;Normal;100.7;San Jose;74.8;27221.6;25134.6;544.4;2018-03-13 06:10:00;2018-03-13 06:25:00;true;0.0;57.2;Cloudy;2 or more coffee cups of caffeine :Worked out at gym
2018-03-13 23:31:57;2018-03-14 06:38:20;76%;94%;Bad;0;4764;Normal;100.8;San Jose;47.0;25582.9;23706.8;511.7;2018-03-14 06:10:00;2018-03-14 06:25:00;true;0.0;45.1;Partly cloudy;Ate late:Long day at work. No free time.
2018-03-14 22:50:34;2018-03-15 05:19:01;75%;90%;OK;0;2972;Normal;101.0;San Jose;34.6;23307.2;22141.9;1165.4;2018-03-15 05:05:00;2018-03-15 05:20:00;true;0.0;40.6;Fair;Long day at work. No free time.
2018-03-18 23:46:08;2018-03-19 06:25:51;74%;0%;OK;0;2860;Normal;101.4;San Jose;40.3;23982.7;23503.0;479.7;2018-03-19 06:10:00;2018-03-19 06:25:00;true;63.0;39.2;Sunny;Ate late:Played soccer:Up on computer before sleep
2018-03-19 22:38:19;2018-03-20 06:26:27;80%;90%;Bad;0;2368;Normal;100.9;San Jose;53.4;28088.3;24811.3;561.8;2018-03-20 06:10:00;2018-03-20 06:25:00;true;0.0;49.5;Rain;Long day at work. No free time.:Up on computer before sleep
2018-03-20 22:42:46;2018-03-21 06:20:28;79%;95%;Bad;0;3410;Normal;100.4;San Jose;52.9;27461.8;23250.9;549.2;2018-03-21 06:05:00;2018-03-21 06:20:00;true;0.0;53.1;Cloudy;Ate late:Long day at work. No free time.:Worked out at gym
2018-03-21 23:16:08;2018-03-22 06:31:41;76%;94%;OK;0;6722;Normal;100.2;San Jose;50.3;26133.1;25610.4;522.7;2018-03-22 06:25:00;2018-03-22 06:45:00;true;0.0;54.7;Rain;Worked out at gym
2018-03-25 23:33:53;2018-03-26 06:29:42;69%;0%;Bad;0;4302;Normal;101.4;San Jose;57.4;24948.2;21538.6;1663.2;2018-03-26 06:05:00;2018-03-26 06:25:00;true;0.0;39.6;Fair;Ate late:Played soccer
2018-03-27 22:43:25;2018-03-28 07:04:27;89%;88%;Bad;0;2611;Normal;101.4;San Jose;48.2;30062.0;26254.1;2204.5;2018-03-28 06:00:00;2018-03-28 06:20:00;true;1765.0;47.5;Sunny;Ate late:Worked out at gym
2018-04-01 22:44:00;2018-04-02 06:20:43;83%;0%;OK;0;2382;Normal;100.6;San Jose;44.4;27402.9;23657.9;2009.5;2018-04-02 06:00:00;2018-04-02 06:20:00;true;0.0;46.4;Partly cloudy;Very chill day
2018-04-02 23:25:12;2018-04-03 06:31:43;82%;93%;OK;0;3286;Normal;100.7;San Jose;34.1;25591.0;21837.7;2388.5;2018-04-03 06:15:00;2018-04-03 06:35:00;true;0.0;46.9;Partly cloudy;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Smoked weed:Up on iPhone/tablet before bed
2018-04-03 23:54:38;2018-04-04 06:30:27;69%;94%;OK;0;2220;Normal;101.0;San Jose;51.4;23749.1;23274.1;475.0;2018-04-04 06:10:00;2018-04-04 06:30:00;true;0.0;50.7;Cloudy;Ate late:Long day at work. No free time.:Up on iPhone/tablet before bed
2018-04-04 22:47:20;2018-04-05 06:32:34;72%;93%;Bad;0;4827;Normal;101.1;San Jose;67.7;27913.6;22982.2;558.3;2018-04-05 06:05:00;2018-04-05 06:25:00;true;76.0;50.0;Cloudy;Ate late:Long day at work. No free time.
2018-04-06 00:26:11;2018-04-06 06:42:35;61%;90%;OK;0;3023;Normal;101.0;San Jose;61.9;22584.1;20175.2;451.7;2018-04-06 06:05:00;2018-04-06 06:25:00;true;0.0;55.9;Cloudy;Ate late:Drank more than 1 alc beverage :Long day at work. No free time.:Stressful day
2018-04-06 23:46:55;2018-04-07 09:03:33;98%;83%;Good;0;5574;Normal;101.3;Pismo Beach;44.2;33398.2;32730.2;668.0;2018-04-07 08:50:00;2018-04-07 09:10:00;true;0.0;59.0;Cloudy;Drank more than 1 alc beverage :Very chill day:Worked out at gym
2018-04-08 22:50:48;2018-04-09 06:26:32;73%;73%;Bad;0;7012;Normal;101.4;San Jose;62.8;27344.1;24609.7;546.9;2018-04-09 06:05:00;2018-04-09 06:25:00;true;0.0;48.2;Partly cloudy;Smoked weed:Up on computer before sleep:Very chill day
2018-04-10 21:56:57;2018-04-11 06:25:33;94%;92%;Bad;0;3646;Normal;101.3;San Jose;42.0;30515.8;28481.4;610.3;2018-04-11 06:05:00;2018-04-11 06:25:00;true;0.0;44.8;Partly cloudy;Up on iPhone/tablet before bed
2018-04-11 23:05:15;2018-04-12 06:26:26;76%;91%;OK;0;5010;Normal;101.1;San Jose;51.5;26471.0;21441.5;529.4;2018-04-12 06:05:00;2018-04-12 06:25:00;true;0.0;42.6;Sunny;2 or more coffee cups of caffeine 
2018-04-16 23:53:15;2018-04-17 06:29:13;71%;0%;OK;0;3748;Normal;101.5;San Jose;47.0;23758.0;21223.8;2534.2;2018-04-17 06:10:00;2018-04-17 06:30:00;true;265.0;39.6;Sunny;2 or more coffee cups of caffeine :Long day at work. No free time.:Up on iPhone/tablet before bed
2018-04-17 22:44:00;2018-04-18 06:22:22;80%;89%;OK;0;3110;Normal;101.5;San Jose;49.8;27502.0;24293.4;550.0;2018-04-18 06:00:00;2018-04-18 06:20:00;true;188.0;46.2;Cloudy;Ate late:Played soccer:Up on iPhone/tablet before bed
2018-04-18 23:46:32;2018-04-19 05:35:37;61%;87%;Bad;0;4017;Normal;101.0;San Jose;50.3;20945.2;19129.9;1815.2;2018-04-19 05:15:00;2018-04-19 05:35:00;true;0.0;42.6;Sunny;Ate late:Drank more than 1 alc beverage :Smoked weed:Stressful day:Up on iPhone/tablet before bed:Worked out at gym
2018-04-19 22:51:57;2018-04-20 06:59:11;89%;85%;Good;0;8416;Normal;101.3;San Jose;44.3;29234.2;27382.7;1851.5;2018-04-20 06:35:00;2018-04-20 06:55:00;true;0.0;49.5;Sunny;Drank more than 1 alc beverage :Long day at work. No free time.
2018-04-22 22:46:10;2018-04-23 06:42:12;83%;97%;Bad;0;4321;Normal;100.7;San Jose;49.7;28562.0;24563.3;2189.8;2018-04-23 06:05:00;2018-04-23 06:25:00;true;0.0;55.8;Fair;Played soccer:Very chill day
2018-04-24 22:25:30;2018-04-25 06:21:05;80%;94%;Bad;0;3348;Normal;101.0;San Jose;55.3;28535.1;27013.2;1521.9;2018-04-25 06:00:00;2018-04-25 06:20:00;true;0.0;47.5;Partly cloudy;Ate late:Long day at work. No free time.
2018-04-25 23:09:51;2018-04-26 06:14:10;62%;94%;Good;0;5636;Normal;101.0;San Jose;74.2;25459.8;20283.0;1951.9;2018-04-26 06:00:00;2018-04-26 06:20:00;true;0.0;47.8;Cloudy;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Stressful day
2018-04-30 21:31:37;2018-05-01 06:00:24;91%;0%;OK;0;3591;Normal;100.7;San Jose;47.1;30526.4;29915.9;610.5;2018-05-01 05:45:00;2018-05-01 06:05:00;true;0.0;43.7;Sunny;Up on iPhone/tablet before bed:Very chill day
2018-05-01 22:46:15;2018-05-02 06:16:50;71%;87%;OK;0;11652;Normal;100.6;San Jose;64.2;27035.7;23250.7;540.7;2018-05-02 06:00:00;2018-05-02 06:20:00;true;0.0;48.9;Cloudy;Long day at work. No free time.:Up on iPhone/tablet before bed
2018-05-02 22:50:15;2018-05-03 06:21:59;74%;93%;Bad;0;7613;Normal;101.3;San Jose;59.4;27104.2;24484.1;903.5;2018-05-03 06:00:00;2018-05-03 06:20:00;true;0.0;47.1;Fair;Long day at work. No free time.:Stressful day
2018-05-03 22:57:08;2018-05-04 06:17:05;72%;95%;OK;0;7325;Normal;101.7;San Jose;58.8;26396.3;21029.0;2375.7;2018-05-04 06:05:00;2018-05-04 06:25:00;true;0.0;49.1;Partly cloudy;Smoked weed:Stressful day:Worked out at gym
2018-05-06 22:33:56;2018-05-07 06:22:40;79%;96%;Bad;0;3150;Normal;101.3;San Jose;55.8;28124.0;24092.9;562.5;2018-05-07 06:00:00;2018-05-07 06:20:00;true;0.0;52.0;Sunny;Up on iPhone/tablet before bed:Very chill day
2018-05-07 23:14:30;2018-05-08 06:21:20;60%;94%;OK;0;2916;Normal;101.2;San Jose;78.4;25610.5;23647.0;512.2;2018-05-08 06:00:00;2018-05-08 06:20:00;true;0.0;50.5;Sunny;2 or more coffee cups of caffeine :Long day at work. No free time.:Up on computer before sleep
2018-05-08 22:41:15;2018-05-09 06:23:41;88%;95%;OK;0;4112;Normal;101.2;San Jose;37.7;27745.8;24693.8;1387.3;2018-05-09 06:00:00;2018-05-09 06:20:00;true;0.0;54.7;Cloudy;Up on iPhone/tablet before bed:Worked out at gym
2018-05-10 23:04:52;2018-05-11 06:15:51;71%;95%;OK;0;6510;Normal;100.6;San Jose;58.1;25859.1;23704.2;2154.9;2018-05-11 06:00:00;2018-05-11 06:20:00;true;0.0;50.0;Partly cloudy;Ate late:Drank more than 1 alc beverage :Stressful day:Up on iPhone/tablet before bed
2018-05-12 00:25:43;2018-05-12 08:20:19;75%;84%;Good;0;8138;Normal;100.2;San Jose;63.7;28475.8;26767.3;1708.6;2018-05-12 08:00:00;2018-05-12 08:20:00;true;0.0;63.1;Sunny;2 or more coffee cups of caffeine :Drank more than 1 alc beverage :Smoked weed:Stressful day:Up on computer before sleep:Worked out at gym
2018-05-13 23:30:48;2018-05-14 06:19:49;71%;74%;OK;0;4797;Normal;100.9;San Jose;52.1;24541.1;23477.7;490.8;2018-05-14 06:00:00;2018-05-14 06:20:00;true;0.0;50.2;Cloudy;Smoked weed:Very chill day
2018-05-20 22:36:26;2018-05-21 06:02:11;71%;0%;OK;0;4083;Normal;100.7;San Jose;62.7;26744.8;23802.8;534.9;2018-05-21 05:55:00;2018-05-21 06:15:00;true;94.0;50.5;Sunny;Smoked weed:Very chill day:Worked out at gym
2018-05-21 23:23:26;2018-05-22 06:23:27;69%;91%;OK;0;3644;Normal;100.5;San Jose;59.0;25201.2;21001.0;504.0;2018-05-22 06:15:00;2018-05-22 06:35:00;true;0.0;53.6;Partly cloudy;Long day at work. No free time.
2018-05-22 22:57:00;2018-05-23 06:26:50;76%;93%;OK;0;3708;Normal;100.6;San Jose;56.1;26989.6;26449.8;539.8;2018-05-23 06:05:00;2018-05-23 06:25:00;true;0.0;52.2;Cloudy;2 or more coffee cups of caffeine :Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2018-05-29 22:53:36;2018-05-30 06:26:22;67%;0%;OK;0;3207;Normal;100.1;San Jose;72.8;27166.5;23453.7;543.3;2018-05-30 06:05:00;2018-05-30 06:25:00;true;0.0;53.1;Partly cloudy;Ate late:Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2018-05-30 22:55:49;2018-05-31 06:16:25;75%;98%;OK;0;3866;Normal;100.6;San Jose;54.7;26436.2;24233.2;528.7;2018-05-31 06:05:00;2018-05-31 06:25:00;true;654.0;52.0;Partly cloudy;Ate late:Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2018-05-31 23:08:25;2018-06-01 06:13:16;70%;98%;Good;0;942;Normal;101.1;San Jose;59.8;25490.9;21922.2;1954.3;2018-06-01 06:05:00;2018-06-01 06:25:00;true;0.0;47.1;Sunny;Drank more than 1 alc beverage :Smoked weed:Up on computer before sleep
2018-06-02 00:46:58;2018-06-02 08:21:13;70%;88%;Good;0;7556;Normal;100.9;San Jose;67.1;27255.5;23530.6;1453.6;2018-06-02 08:20:00;2018-06-02 08:40:00;true;0.0;71.8;Sunny;Drank more than 1 alc beverage :Smoked weed:Worked out at gym
2018-06-03 23:14:24;2018-06-04 06:36:37;77%;71%;OK;0;5524;Normal;100.2;San Francisco;51.0;26532.8;23614.2;1415.1;2018-06-04 06:15:00;2018-06-04 06:35:00;true;594.0;57.0;Sunny;Played soccer:Very chill day
2018-06-04 23:58:48;2018-06-05 06:22:18;70%;82%;Bad;0;4879;Normal;100.2;San Francisco;44.7;23009.8;22089.4;460.2;2018-06-05 06:15:00;2018-06-05 06:35:00;true;190.0;53.1;Sunny;2 or more coffee cups of caffeine 
2018-06-05 22:52:08;2018-06-06 06:36:18;79%;90%;OK;0;5147;Normal;100.2;San Francisco;54.9;27850.0;27293.0;557.0;2018-06-06 06:15:00;2018-06-06 06:35:00;true;66.0;53.1;Cloudy;Up on iPhone/tablet before bed
2018-06-06 22:40:25;2018-06-07 06:38:34;84%;93%;Bad;0;5617;Normal;100.3;San Francisco;50.0;28688.6;25724.1;1338.8;2018-06-07 06:15:00;2018-06-07 06:35:00;true;124.0;52.9;Cloudy;Drank more than 1 alc beverage 
2018-06-07 23:25:39;2018-06-08 07:44:04;61%;90%;OK;0;4002;Normal;100.4;San Luis Obispo;94.7;29905.3;26516.0;598.1;2018-06-08 07:40:00;2018-06-08 08:00:00;true;0.0;64.4;Sunny;Drank more than 1 alc beverage :Up on iPhone/tablet before bed
2018-06-10 22:48:39;2018-06-11 05:35:39;0%;77%;;0;7378;Normal;100.7;San Francisco;0.0;0.0;21001.6;488.4;2018-06-11 06:10:00;2018-06-11 06:30:00;false;0.0;32.0;No weather;
2018-06-11 23:24:38;2018-06-12 06:40:06;73%;86%;Good;0;5788;Normal;100.1;San Francisco;56.6;26127.4;18202.1;522.5;2018-06-12 06:25:00;2018-06-12 06:45:00;true;0.0;57.2;Sunny;Up on computer before sleep:Worked out at gym
2018-06-12 23:12:42;2018-06-13 06:49:36;87%;92%;OK;0;6316;Normal;100.0;San Francisco;38.0;27413.7;25220.6;1279.3;2018-06-13 06:20:00;2018-06-13 06:40:00;true;0.0;55.2;Sunny;Up on computer before sleep
2018-06-13 23:32:22;2018-06-14 06:41:37;74%;93%;Bad;0;8769;Normal;99.9;San Francisco;52.3;25755.4;22063.8;515.1;2018-06-14 06:20:00;2018-06-14 06:40:00;true;0.0;53.2;Sunny;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Up on computer before sleep:Worked out at gym
2018-06-14 23:25:20;2018-06-15 06:36:17;73%;97%;Bad;0;8999;Normal;99.8;San Francisco;55.4;25856.7;22236.8;2068.5;2018-06-15 06:15:00;2018-06-15 06:35:00;true;0.0;53.6;Sunny;Ate late:Long day at work. No free time.:Worked out at gym
2018-06-17 22:47:17;2018-06-18 06:34:28;73%;94%;OK;0;12498;Normal;100.6;San Francisco;66.8;28031.2;25882.1;934.4;2018-06-18 06:25:00;2018-06-18 06:45:00;true;0.0;55.4;Cloudy;Smoked weed:Very chill day
2018-06-18 23:41:01;2018-06-19 07:31:22;88%;85%;OK;0;2338;Normal;100.7;San Francisco;40.9;28220.6;26809.6;1411.0;2018-06-19 06:55:00;2018-06-19 07:15:00;true;0.0;53.2;Cloudy;Smoked weed:Up on computer before sleep
2018-06-19 23:18:20;2018-06-20 06:29:07;75%;86%;OK;0;999;Normal;100.6;San Francisco;51.9;25846.6;22314.3;3532.4;2018-06-20 06:15:00;2018-06-20 06:35:00;true;0.0;32.0;No weather;Ate late:Long day at work. No free time.:Stressful day:Worked out at gym
2018-06-21 22:51:56;2018-06-22 07:21:41;98%;89%;Good;0;6941;Normal;100.4;San Francisco;36.7;30585.0;29973.3;611.7;2018-06-22 07:05:00;2018-06-22 07:25:00;true;0.0;32.0;No weather;Stressful day:Up on computer before sleep
2018-06-24 22:44:32;2018-06-25 06:05:29;75%;88%;OK;0;4244;Normal;100.4;San Francisco;54.0;26457.4;24252.6;529.1;2018-06-25 05:45:00;2018-06-25 06:05:00;true;1698.0;32.0;No weather;Very chill day
2018-06-25 22:25:15;2018-06-26 05:17:38;74%;91%;OK;0;2708;Normal;100.4;San Francisco;47.7;24743.5;19382.4;3381.6;2018-06-26 05:10:00;2018-06-26 05:30:00;true;0.0;32.0;No weather;2 or more coffee cups of caffeine :Smoked weed:Up on computer before sleep
2018-06-27 00:25:10;2018-06-27 06:03:00;57%;84%;Good;0;4912;Normal;100.4;San Francisco;56.4;20270.2;17094.5;2094.6;2018-06-27 05:40:00;2018-06-27 06:00:00;true;0.0;32.0;No weather;
2018-06-27 23:05:34;2018-06-28 06:35:45;79%;84%;OK;0;5182;Normal;100.3;San Francisco;49.3;27011.4;20618.7;540.2;2018-06-28 06:15:00;2018-06-28 06:35:00;true;0.0;32.0;No weather;Long day at work. No free time.:Played soccer:Up on computer before sleep:Worked out at gym
2018-06-28 23:17:14;2018-06-29 07:13:56;84%;85%;OK;0;7641;Normal;100.3;San Francisco;49.4;28602.1;26981.3;953.4;2018-06-29 06:55:00;2018-06-29 07:15:00;true;184.0;32.0;No weather;Ate late:Up on computer before sleep:Worked out at gym
2018-07-01 23:01:25;2018-07-02 06:18:38;79%;90%;OK;0;12839;Normal;100.5;San Francisco;46.5;26233.4;21948.6;524.7;2018-07-02 06:15:00;2018-07-02 06:35:00;true;0.0;32.0;No weather;2 or more coffee cups of caffeine :Smoked weed:Up on computer before sleep:Very chill day
2018-07-02 23:03:38;2018-07-03 07:25:38;90%;90%;Good;0;2636;Normal;100.1;San Francisco;46.6;30120.2;28011.8;602.4;2018-07-03 07:00:00;2018-07-03 07:20:00;true;0.0;32.0;No weather;Ate late:Up on computer before sleep
2018-07-04 03:08:05;2018-07-04 08:07:09;47%;75%;Good;0;8134;Normal;100.2;San Francisco;63.9;17943.9;15611.2;358.9;2018-07-04 08:40:00;2018-07-04 09:00:00;true;0.0;32.0;No weather;Drank more than 1 alc beverage 
2018-07-04 22:53:23;2018-07-05 07:04:07;89%;69%;Good;0;8098;Normal;100.7;San Francisco;46.1;29443.3;26891.5;588.9;2018-07-05 07:40:00;2018-07-05 08:00:00;true;0.0;32.0;No weather;Drank more than 1 alc beverage 
2018-07-08 23:04:36;2018-07-09 06:21:13;81%;0%;Bad;0;7035;Normal;100.6;San Francisco;42.1;26197.6;22006.0;4191.6;2018-07-09 06:05:00;2018-07-09 06:25:00;true;0.0;32.0;No weather;Smoked weed:Up on computer before sleep:Very chill day:Worked out at gym
2018-07-09 23:02:39;2018-07-10 05:57:38;76%;96%;OK;0;2741;Normal;100.7;San Francisco;43.4;24898.4;20665.7;2821.8;2018-07-10 05:55:00;2018-07-10 06:15:00;true;0.0;32.0;No weather;Up on computer before sleep
2018-07-10 23:33:52;2018-07-11 06:30:10;63%;94%;Bad;0;2349;Normal;100.3;San Francisco;68.9;24977.7;21314.3;499.6;2018-07-11 06:00:00;2018-07-11 06:20:00;true;0.0;32.0;No weather;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Worked out at gym
2018-07-11 22:59:52;2018-07-12 06:32:16;73%;94%;Good;0;4173;Normal;100.2;San Francisco;61.1;27143.6;22710.1;1447.7;2018-07-12 06:00:00;2018-07-12 06:20:00;true;870.0;32.0;No weather;Drank more than 1 alc beverage :Played soccer
2018-07-12 23:29:47;2018-07-13 06:53:55;85%;93%;OK;0;4256;Normal;100.6;San Francisco;37.9;26648.1;25138.1;533.0;2018-07-13 06:30:00;2018-07-13 06:50:00;true;0.0;32.0;No weather;Long day at work. No free time.
2018-07-15 23:03:49;2018-07-16 06:18:35;78%;91%;OK;0;6069;Normal;100.5;San Francisco;46.2;26085.9;24868.6;521.7;2018-07-16 06:00:00;2018-07-16 06:20:00;true;0.0;32.0;No weather;Ate late:Up on iPhone/tablet before bed:Very chill day:Worked out at gym
2018-07-16 22:20:02;2018-07-17 06:04:05;89%;92%;Bad;0;5026;Normal;100.5;San Francisco;37.5;27842.4;24872.6;2227.4;2018-07-17 05:40:00;2018-07-17 06:00:00;true;0.0;32.0;No weather;
2018-07-17 22:44:35;2018-07-18 06:30:56;84%;92%;Bad;0;6117;Normal;100.5;San Francisco;46.3;27980.5;25369.0;559.6;2018-07-18 06:05:00;2018-07-18 06:25:00;true;0.0;32.0;No weather;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2018-07-22 23:01:01;2018-07-23 06:01:58;74%;0%;OK;0;0;Normal;100.9;San Francisco;49.6;25256.9;22562.8;1683.8;2018-07-23 05:50:00;2018-07-23 06:10:00;true;0.0;32.0;No weather;Very chill day
2018-07-23 23:17:15;2018-07-24 06:27:46;77%;94%;OK;0;2702;Normal;101.0;San Jose;46.4;25830.8;24625.3;1205.4;2018-07-24 06:20:00;2018-07-24 06:40:00;true;0.0;32.0;No weather;Smoked weed
2018-07-24 23:28:27;2018-07-25 06:56:07;64%;94%;OK;0;10253;Normal;100.8;San Francisco;76.4;26860.1;23547.4;537.2;2018-07-25 06:35:00;2018-07-25 06:55:00;true;0.0;32.0;No weather;Ate late:Long day at work. No free time.:Stressful day:Up on iPhone/tablet before bed:Worked out at gym
2018-07-25 23:19:05;2018-07-26 06:34:23;75%;95%;Bad;0;4522;Normal;100.6;San Francisco;52.4;26117.5;25595.1;522.3;2018-07-26 06:15:00;2018-07-26 06:35:00;true;0.0;32.0;No weather;Ate late:Long day at work. No free time.:Played soccer:Stressful day:Up on computer before sleep
2018-07-30 22:42:17;2018-07-31 06:19:15;81%;0%;Bad;0;3751;Normal;100.4;San Francisco;47.8;27417.8;24767.4;548.4;2018-07-31 06:00:00;2018-07-31 06:20:00;true;0.0;56.3;Sunny;Up on iPhone/tablet before bed:Worked out at gym
2018-07-31 23:11:04;2018-08-01 07:10:31;84%;89%;OK;0;3621;Normal;100.3;San Francisco;50.5;28767.5;25603.0;1726.0;2018-08-01 06:10:00;2018-08-01 06:30:00;true;0.0;56.1;Sunny;Drank more than 1 alc beverage 
2018-08-01 23:06:11;2018-08-02 06:41:06;71%;92%;OK;0;5928;Normal;100.3;San Francisco;64.9;27295.1;25384.4;1910.7;2018-08-02 06:20:00;2018-08-02 06:40:00;true;0.0;56.5;Sunny;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Played soccer:Worked out at gym
2018-08-05 23:40:37;2018-08-06 06:40:32;71%;0%;OK;0;0;Normal;100.8;San Francisco;61.8;25195.6;19232.7;503.9;2018-08-06 06:20:00;2018-08-06 06:40:00;true;0.0;58.6;Sunny;Smoked weed:Up on iPhone/tablet before bed:Very chill day:Worked out at gym
2018-08-06 23:11:17;2018-08-07 06:19:22;76%;93%;Bad;0;0;Normal;100.7;San Francisco;29.4;25685.2;22859.8;1284.3;2018-08-07 06:00:00;2018-08-07 06:20:00;true;243.0;57.7;Sunny;2 or more coffee cups of caffeine :Long day at work. No free time.
2018-08-07 22:47:01;2018-08-08 06:31:04;79%;94%;OK;0;0;Normal;100.5;San Francisco;35.1;27843.0;26636.5;1206.5;2018-08-08 06:05:00;2018-08-08 06:25:00;true;0.0;54.7;Cloudy;Ate late:Worked out at gym
2018-08-08 22:38:11;2018-08-09 06:24:44;78%;95%;Good;0;0;Normal;100.6;San Francisco;41.3;27992.8;26779.8;559.9;2018-08-09 06:05:00;2018-08-09 06:25:00;true;0.0;54.0;Cloudy;2 or more coffee cups of caffeine :Ate late:Long day at work. No free time.:Played soccer
2018-08-09 23:46:44;2018-08-10 07:11:57;79%;92%;OK;0;0;Normal;100.7;San Francisco;29.3;26713.1;25911.7;801.4;2018-08-10 07:05:00;2018-08-10 07:25:00;true;0.0;55.2;Partly cloudy;Drank more than 1 alc beverage 
2018-08-13 23:24:15;2018-08-14 06:10:50;71%;0%;Bad;0;0;Normal;100.5;San Francisco;37.9;24395.1;19190.8;1707.7;2018-08-14 05:55:00;2018-08-14 06:15:00;true;0.0;56.1;Cloudy;Smoked weed:Very chill day
2018-08-14 23:32:52;2018-08-15 07:16:07;70%;90%;OK;0;0;Normal;100.5;San Francisco;56.2;27795.3;26683.5;1111.8;2018-08-15 06:25:00;2018-08-15 06:45:00;true;297.0;57.7;Cloudy;2 or more coffee cups of caffeine :Ate late:Up on iPhone/tablet before bed
2018-08-15 23:28:25;2018-08-16 06:47:52;70%;93%;OK;0;0;Normal;100.7;San Francisco;51.2;26366.3;24696.4;527.3;2018-08-16 06:25:00;2018-08-16 06:45:00;true;0.0;56.5;Cloudy;Drank more than 1 alc beverage :Played soccer:Up on iPhone/tablet before bed
2018-08-16 23:15:16;2018-08-17 07:31:13;92%;92%;Good;0;0;Normal;101.0;San Francisco;32.7;29757.1;27872.5;595.1;2018-08-17 07:10:00;2018-08-17 07:30:00;true;0.0;55.2;Cloudy;2 or more coffee cups of caffeine :Up on computer before sleep:Worked out at gym
2018-08-19 23:20:19;2018-08-20 06:25:50;80%;90%;OK;0;0;Normal;100.4;San Francisco;31.0;25530.7;25020.1;510.6;2018-08-20 06:05:00;2018-08-20 06:25:00;true;0.0;56.8;Partly cloudy;Drank more than 1 alc beverage :Played soccer:Smoked weed
2018-08-20 23:06:20;2018-08-21 06:18:17;86%;97%;OK;0;0;Normal;100.6;San Francisco;23.5;25916.7;21251.7;3282.8;2018-08-21 05:55:00;2018-08-21 06:15:00;true;0.0;58.5;Cloudy;Worked out at gym
